cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
85,44.723,0.43,0.04,0.52,1.7,85,36327.3,0.0453319,48.9136,16.3579,80.1191,-0.0253496,3.42031,8.99051e-11,0.0359912,-3.26375,-0.935341,0.451936,3.46732,26.9332,680.277,-125.914,36125.5,26049.4,-0.1336,-3.43334,-1.27452,0.282345,3.29773,-0.0104099,642.501,-128.712,36087.7,0.0225994,1.53983,-0.00661358,28430.1 
86,44.703,0.43,0.04,0.52,1.7,86,34089,-0.0905975,48.3441,15.5291,80.2658,-0.509506,631.923,87.3372,-0.566464,-0.820464,0.691769,3.97817,1.97659,33.8632,313.071,-88.5787,34416.9,34920.3,-0.779691,-1.03369,0.265314,3.76494,1.76337,0.933342,265.575,-92.097,34369.4,0.00993545,2.5437,-0.00496063,26730 
87,44.823,0.43,0.04,0.52,1.7,87,33759,0.0752632,50.4703,14.6851,80.3274,0.0914453,26.9356,0.0250165,0.242107,-0.689338,4.19851,-0.549099,1.18674,-0.683913,5373.52,-20.0859,28952.7,24207.4,0.246414,-0.685031,4.20712,-0.544793,1.19105,0.0470327,5374.47,-20.0148,28953.7,0.194243,1.00656,-0.00127502,27668.8 
88,44.853,0.43,0.04,0.52,1.7,88,36608.9,-0.16106,52.5136,15.4906,80.4777,0.134852,122.312,141.921,-0.0195918,1.49389,2.75519,-0.652786,3.04356,44.2285,1964.94,-65.8422,35189.7,27017.9,-0.298087,1.21539,2.1982,-0.931282,2.76507,0.555856,1902.91,-70.4374,35127.6,0.0657281,1.06926,-0.00370746,28951.2 
89,44.683,0.43,0.04,0.52,1.7,89,37492.4,-0.169383,50.2098,16.6023,80.0988,-0.102825,2645.32,34.5461,-0.64233,0.740029,3.82439,1.5202,-0.326788,42.3248,545.691,-106.163,37518.9,35991.1,-0.908838,0.473521,3.29137,1.25369,-0.593295,0.064007,486.326,-110.56,37459.5,0.0165811,1.66069,-0.00546663,29330.2 
90,44.843,0.43,0.04,0.52,1.7,90,31364.5,-0.0420469,47.2012,14.5348,80.8229,-0.0496067,107.163,0.995563,0.152441,0.43102,1.91669,4.25846,2.26288,18.6021,9579.18,69.2516,22192.4,22506.6,0.0353082,0.313888,1.68242,4.14133,2.14575,0.797754,9553.09,67.3189,22166.3,0.358854,0.987818,0.00556334,26621.1 
91,45.003,0.43,0.04,0.52,1.7,91,36544,-0.144281,49.259,16.4468,80.3507,-0.105105,-43.1356,415.414,-0.620373,-1.18583,0.256046,0.3281,1.8251,27.5953,498.946,-128.096,36605,26520.7,-0.794134,-1.35959,-0.0914754,0.154339,1.65134,0.791874,460.241,-130.963,36566.3,0.0160832,1.9919,-0.00664135,28616.3 
92,44.743,0.43,0.04,0.52,1.7,92,35818.7,0.024759,49.9172,15.8318,80.1946,-0.203101,100.98,500,-0.797977,-2.09539,6.34626,1.24872,2.00321,38.3326,463.794,-39.4139,35981.3,26393.8,-1.03935,-2.33676,5.86352,1.00735,1.76184,-0.115458,410.029,-43.3966,35927.5,0.0146052,1.22732,-0.00223002,28074.2 
93,44.803,0.43,0.04,0.52,1.7,93,35864.6,-0.0149479,50.0954,15.7209,80.3772,-0.00869767,-12.4946,1.28421e-10,0.71191,0.872527,2.66839,0.0568231,1.86997,59.1594,1238.04,-47.5698,35112,25640.7,0.339399,0.500016,1.92337,-0.315688,1.49746,0.512399,1155.06,-53.7162,35029.1,0.0410653,1.08859,-0.00283282,28127.4 
94,44.983,0.43,0.04,0.52,1.7,94,33942.8,-0.140961,50.292,14.978,80.3989,0.163441,118.313,36.8924,-0.807762,0.518195,1.22356,1.74334,1.57807,45.0268,394.873,-62.4966,34110,25151,-1.09128,0.234673,0.656518,1.45982,1.29454,0.742972,331.718,-67.1748,34046.8,0.0124952,1.54891,-0.00364775,26547.8 
95,44.623,0.43,0.04,0.52,1.7,95,32809.4,-0.0744711,47.8336,15.1258,80.3285,-0.0457789,89.5532,500,-2.0233,0.651853,6.04823,3.48724,2.11688,-2.11063,258.211,-70.623,33187.3,23686.5,-2.01001,0.665144,6.07481,3.50053,2.13017,0.413664,261.171,-70.4038,33190.3,0.010116,1.89303,-0.00392283,25817.7 
96,44.773,0.43,0.04,0.52,1.7,96,35802,-0.0804309,50.7975,15.5985,80.4452,-0.292073,361.619,26.2134,-2.29039,-1.15463,-0.879738,2.21438,2.07436,19.5292,693.09,-86.8831,35730.9,29232.3,-2.41337,-1.2776,-1.12568,2.09141,1.95139,-0.454652,665.699,-88.9122,35703.5,0.023642,1.30503,-0.00460852,28157.4 
97,44.643,0.43,0.04,0.52,1.7,97,35813.1,0.0236216,50.6006,15.5713,80.2928,-0.0196625,-10.7019,500,-1.37737,1.05659,7.1553,2.91978,2.04419,-23.5106,406.614,-76.7483,35955.4,25656.2,-1.22933,1.20463,7.45138,3.06782,2.19223,0.412663,439.59,-74.3056,35988.3,0.0156156,1.42007,-0.00381794,28150.6 
98,44.963,0.43,0.04,0.52,1.7,98,35943.2,-0.137284,49.6162,16.0494,80.3867,-0.0825589,91.8945,7.27474,-1.21164,-2.00405,-0.283829,0.737249,-2.33952,20.8196,494.876,-111.833,35946,26169.4,-1.34274,-2.13514,-0.546019,0.606154,-2.47062,0.907271,465.674,-113.996,35916.8,0.0165593,1.74946,-0.00588103,28121.6 
99,44.943,0.43,0.04,0.52,1.7,99,36800.6,-0.0202761,50.5286,16.076,80.3761,-0.00178046,11.7127,6.19677e-11,-3.24953,1.11503,-1.2763,-0.745666,2.51214,36.5015,567.79,-103.214,36692.8,26443.6,-3.47937,0.885192,-1.73598,-0.975506,2.2823,0.425812,516.594,-107.007,36641.6,0.0179806,1.56861,-0.00540871,28730.6 
