cyc,freq,Charge Time,Wiggle Time,Pulse Time,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
267,44.833,0.52,0.29,0.17,1.35,267,38788.7,-0.11056,63.9133,13.7908,78.9624,0.0183929,-241.55,0.0888759,-0.702033,-0.338232,0.596724,1.32784,2.29215,40.4142,1252.68,-110.094,38905.3,28837.6,-0.95651,-0.59271,0.087769,1.07336,2.03767,0.946793,1196,-114.293,38848.6,0.0254265,1.20082,-0.00544902,47037.4 
268,44.833,0.52,0.29,0.17,1.35,268,36443.7,-0.0339189,60.678,13.6279,79.0732,-0.0538622,20.6945,0.000972207,1.46203,1.94092,3.74506,0.313524,-0.043922,95.2812,673.053,-108.616,37283.7,26955,0.862073,1.34096,2.54513,-0.286436,-0.643882,0.333358,539.411,-118.515,37150.1,0.0121553,1.62469,-0.00591137,44376.5 
269,44.833,0.52,0.29,0.17,1.35,269,38128.6,-0.0196403,62.1909,13.874,78.9443,0.000888987,-19.9539,3.53012e-11,3.14357,2.11483,1.00818,4.47229,3.21732,16.2629,932.358,-106.076,38771.8,28088.8,3.04117,2.01243,0.803376,4.36988,3.11492,0.939785,909.547,-107.766,38749,0.0195042,1.26158,-0.0051495,46633.3 
270,44.833,0.52,0.29,0.17,1.35,270,36487.6,0.0327633,60.9619,13.5314,79.0832,-0.0271775,-12.8139,8.7889e-12,-1.92873,-2.84042,-0.0447401,3.73414,2.35736,22.8275,826.373,-115.186,37278.3,26864.5,-2.07247,-2.98416,-0.332217,3.5904,2.21362,1.80016,794.355,-117.557,37246.3,0.017753,1.3495,-0.00584809,44744.9 
271,44.833,0.52,0.29,0.17,1.35,271,35978,0.0388684,60.6797,13.4243,79.0077,-0.0128182,-24.7104,1.46204e-12,0.309156,0.635262,5.14209,3.08698,3.87128,22.7002,825.039,-92.1703,36813.4,26527.7,0.166219,0.492325,4.85621,2.94404,3.72835,0.60153,793.2,-94.5288,36781.6,0.0179475,1.26351,-0.00475674,44195.5 
272,44.833,0.52,0.29,0.17,1.35,272,37931.8,-0.250101,63.2232,13.7143,78.9766,-0.14592,-70.6425,500,-0.697382,0.769484,2.92706,1.77463,1.61275,8.4584,717.538,-93.9523,38815.6,28561.4,-0.750642,0.716224,2.82054,1.72137,1.55949,0.535099,705.674,-94.8311,38803.8,0.0151777,1.30748,-0.00452221,46494.1 
273,44.833,0.52,0.29,0.17,1.35,273,34905,-0.433669,59.9048,13.4776,79.0941,0.409008,-2984.24,18.1059,-0.304074,-0.0908969,2.18155,0.711792,3.40793,-8.20545,543.443,-90.9363,36119.9,66016.4,-0.252407,-0.0392293,2.28489,0.763459,3.45959,0.632436,554.952,-90.0837,36131.4,0.0128491,1.39679,-0.00461398,43190 
274,44.833,0.52,0.29,0.17,1.35,274,38747.4,-0.192955,63.4465,13.9254,78.7306,-0.220923,-173.732,500,0.364908,-0.668264,5.60623,2.06837,2.41303,41.2552,1403.52,-116.74,38749.4,30010.8,0.105135,-0.928037,5.08669,1.8086,2.15325,0.381606,1345.66,-121.026,38691.5,0.02863,1.18679,-0.00579544,47001.7 
275,44.833,0.52,0.29,0.17,1.35,275,38539.7,-0.013177,63.9596,13.6788,78.9381,0.00399243,-19.3407,2.21895e-10,-2.28478,-0.491037,1.91664,3.97833,6.6535,-17.5604,556.444,-118.013,39625.1,28483.1,-2.17421,-0.380463,2.13779,4.08891,6.76407,0.795155,581.075,-116.188,39649.7,0.0122673,1.53827,-0.00542733,47367.8 
276,44.833,0.52,0.29,0.17,1.35,276,37206.6,-0.438076,62.992,13.6186,79.0139,0.177597,-259.732,24.8789,-2.13075,0.365317,6.34948,4.44042,4.93955,66.0877,659.018,-109.202,38266.3,29427.9,-2.54689,-0.0508192,5.5172,4.02429,4.52341,0.518871,566.323,-116.069,38173.6,0.0124163,1.55925,-0.00563255,45611.2 
277,44.833,0.52,0.29,0.17,1.35,277,39140.5,-0.426055,63.8005,14.083,78.8054,1.08653,178.428,254.3,-0.151842,1.07256,-1.39014,1.186,2.66029,42.718,813.46,-127.885,39744,35560.3,-0.420825,0.803576,-1.92811,0.917017,2.39131,2.09367,753.544,-132.323,39684.1,0.0158371,1.44363,-0.0061803,47580.8 
278,44.833,0.52,0.29,0.17,1.35,278,38092.7,-0.0207968,63.0231,13.7274,78.9753,0.00784974,-28.56,0.275741,-1.00305,1.63168,3.96871,3.831,5.05568,123.296,677.28,-119.308,38907.5,28170.5,-1.77941,0.855318,2.41599,3.05464,4.27932,0.72626,504.345,-132.118,38734.6,0.0109139,1.84648,-0.00632288,46211.1 
279,44.833,0.52,0.29,0.17,1.35,279,36177.1,0.0584733,60.6128,13.5063,78.9254,-0.0284367,-14.7356,3.60365e-11,1.31417,1.60063,7.19098,6.79842,4.59102,35.4179,523.385,-98.8808,37215.8,26663.5,1.09115,1.37762,6.74494,6.5754,4.36801,0.665382,473.708,-102.561,37166.1,0.010686,1.61001,-0.0051093,44329.7 
280,44.833,0.52,0.29,0.17,1.35,280,35471.2,-0.219445,59.1465,13.6733,78.9494,-0.17535,569.988,500,0.247167,1.87613,1.34199,-1.16285,-0.838311,-27.9042,415.031,-115.123,36569.7,29580.3,0.422873,2.05183,1.6934,-0.987145,-0.662605,0.327576,454.169,-112.224,36608.8,0.0104042,1.76187,-0.00567903,43652.6 
281,44.833,0.52,0.29,0.17,1.35,281,35106.8,-0.381755,59.322,13.5846,78.9492,-0.416863,706.162,496.563,-0.827757,0.518614,1.00666,0.136449,3.08475,44.712,909.303,-82.5025,35720.1,35816.3,-1.1093,0.237074,0.443577,-0.14509,2.80321,0.80104,846.59,-87.1479,35657.4,0.0197238,1.21973,-0.00452253,42922.3 
282,44.833,0.52,0.29,0.17,1.35,282,38505.6,-0.00827234,62.3623,13.9963,78.7067,-0.00492552,-20.6192,1.84111e-10,-0.617795,-1.2126,2.09374,1.52021,2.98453,-35.8013,618.554,-96.5041,39389,28417.1,-0.392364,-0.987168,2.5446,1.74564,3.20996,0.584261,668.769,-92.7845,39439.2,0.0141667,1.32064,-0.00435259,47207 
283,44.833,0.52,0.29,0.17,1.35,283,36763.9,-0.122852,60.2181,13.8442,78.9442,0.348383,-371.691,500,-1.93402,0.456508,6.90384,2.79947,1.6739,81.0015,638.439,-105.606,37692.5,31354.2,-2.44406,-0.0535363,5.88375,2.28942,1.16385,0.13973,524.827,-114.022,37578.9,0.0116972,1.61342,-0.00562072,44867.9 
284,44.833,0.52,0.29,0.17,1.35,284,37431,-0.0183788,61.0227,13.8058,78.7713,0.886691,890.218,36.134,1.10956,-1.10849,7.25403,-0.127413,1.44913,31.4816,835.632,-102.738,37929.6,53121.1,0.911328,-1.30672,6.85757,-0.325644,1.2509,0.0717247,791.476,-106.009,37885.4,0.0173965,1.30615,-0.0051812,45496.3 
285,44.833,0.52,0.29,0.17,1.35,285,37019.4,-0.39473,59.9818,14.1523,78.8333,0.38086,323.767,130.105,-0.538552,-1.67712,3.65965,1.22576,2.95789,26.2588,808.786,-108.184,37647.2,31648,-0.703897,-1.84247,3.32896,1.06042,2.79254,0.281865,771.955,-110.912,37610.4,0.0170967,1.33589,-0.005462,45152.2 
286,44.833,0.52,0.29,0.17,1.35,286,39688.2,-0.0373661,64.9256,13.8842,78.9033,-0.00842836,-7.74109,6.66027e-11,-0.287976,0.101321,2.24732,-0.236334,2.49511,7.91345,959.919,-85.4782,40335.2,29346.9,-0.337805,0.0514921,2.14766,-0.286163,2.44528,0.465818,948.82,-86.3003,40324.1,0.0195507,1.1893,-0.00395802,48531.3 
287,44.833,0.52,0.29,0.17,1.35,287,36398.7,-0.326953,60.7605,13.729,78.7784,-0.845604,1810.05,499.983,2.31038,1.61292,2.46785,-1.23228,0.91642,37.6882,616.139,-126.738,37260.3,76981,2.07306,1.3756,1.99322,-1.46959,0.679108,0.57148,563.278,-130.654,37207.5,0.012667,1.68326,-0.00651064,44468.1 
288,44.833,0.52,0.29,0.17,1.35,288,36501.3,0.0740135,60.6472,13.5574,78.9516,-0.0109815,-22.357,7.31103e-12,-2.89335,1.58635,9.46851,2.0437,2.84789,90.3781,774.8,-121.737,37163.8,26774,-3.46244,1.01727,8.33033,1.47462,2.2788,0.13573,648.036,-131.127,37037.1,0.0146113,1.54824,-0.00656465,44351.8 
289,44.833,0.52,0.29,0.17,1.35,289,36581.9,0.028162,60.3612,13.6685,78.9928,-0.0430575,-25.2041,500,-1.04256,3.89177,7.57912,0.718988,4.18782,64.3742,1032.07,-88.1149,37024.6,26893.3,-1.44791,3.48643,6.76843,0.313641,3.78247,0.47544,941.779,-94.8031,36934.4,0.021152,1.21383,-0.00475078,44524.3 
290,44.833,0.52,0.29,0.17,1.35,290,38123.1,-0.0258065,62.1682,13.8884,78.9633,-0.00115234,-24.1316,3.33656e-11,-1.55005,-0.442204,6.91896,3.34148,2.01826,-4.24823,727.916,-144.219,38908.7,28107.9,-1.5233,-0.415454,6.97246,3.36823,2.04501,0.332584,733.874,-143.778,38914.7,0.0157304,1.52173,-0.00685265,46653.2 
291,44.833,0.52,0.29,0.17,1.35,291,37230.2,-0.172268,60.7923,13.9305,78.891,0.505548,-423.56,500,-1.30754,0.0230972,1.65158,-0.0623781,1.84972,69.2976,643.296,-119.161,38061.6,34539.1,-1.74388,-0.413252,0.778887,-0.498727,1.41337,2.68006,546.1,-126.361,37964.4,0.0120435,1.68047,-0.00616908,45344.1 
292,44.833,0.52,0.29,0.17,1.35,292,37543.2,0.0529707,61.6388,13.8098,78.9488,-0.0274298,-18.5728,1.94439e-11,-2.14545,1.63843,6.14251,2.60272,3.24431,12.792,808.425,-119.239,38361.7,27726.5,-2.22599,1.55789,5.98142,2.52217,3.16376,0.456198,790.483,-120.568,38343.8,0.0171709,1.36411,-0.00582607,46036.2 
293,44.833,0.52,0.29,0.17,1.35,293,39332.4,-0.0365929,63.6589,13.998,78.8273,0.0157985,-0.91612,2.19712e-05,1.70577,0.876996,2.73436,2.57986,4.34929,43.44,1026.98,-126.629,39856.3,29008.6,1.43224,0.603467,2.1873,2.30633,4.07576,0.79375,966.052,-131.142,39795.4,0.0201577,1.31158,-0.00610757,47924.6 
294,44.833,0.52,0.29,0.17,1.35,294,35432.8,0.018274,58.1452,13.7273,79.0498,0.0853613,-103.606,0.301739,-1.06603,0.2414,6.54666,3.64237,3.41995,-6.3156,1204.25,-60.55,35788.5,26271.2,-1.02626,0.281168,6.6262,3.68213,3.45972,0.491191,1213.11,-59.8939,35797.3,0.0279171,1.09457,-0.00309162,43454 
295,44.833,0.52,0.29,0.17,1.35,295,36702.8,-0.388821,60.2302,13.9608,79.1222,1.12749,13.9677,117.135,-0.687001,-1.53937,3.78766,1.43333,2.91624,-9.39415,618,-103.379,37612.9,27885.5,-0.627848,-1.48022,3.90597,1.49248,2.97539,0.376618,631.176,-102.403,37626.1,0.0140168,1.3965,-0.00503873,45030 
296,44.833,0.52,0.29,0.17,1.35,296,37190.1,0.0598416,60.3703,13.907,78.7328,-0.00954808,-20.0529,2.99406e-11,-1.06299,-0.560582,1.74726,1.26086,4.03478,-20.5865,1254.37,-102.799,37533.1,27337,-0.93336,-0.430954,2.00651,1.39049,4.16441,0.676218,1283.24,-100.66,37561.9,0.0281373,1.15912,-0.00496105,45606.3 
297,44.833,0.52,0.29,0.17,1.35,297,35153.8,-0.220008,58.5034,13.7138,78.7438,-0.261304,463.994,278.316,-2.4178,-0.440983,4.1716,2.74641,4.16542,20.7329,503.362,-108.936,36181.2,30064.5,-2.54835,-0.571533,3.9105,2.61586,4.03487,0.47449,474.282,-111.09,36152.1,0.0109956,1.69463,-0.00569276,43133.7 
298,44.833,0.52,0.29,0.17,1.35,298,33970.5,-0.276541,56.4819,13.8015,79.0129,2.70248,-7802.95,500,0.411901,-1.41462,5.89254,2.04034,0.076928,14.9122,461.292,-97.1662,35179.1,711837,0.318002,-1.50851,5.70474,1.94644,-0.0169704,0.114679,440.376,-98.7156,35158.2,0.0105034,1.6455,-0.00519907,41927 
299,44.833,0.52,0.29,0.17,1.35,299,37478.1,-0.393634,61.9135,13.8694,78.8935,-0.483894,138.05,44.7657,-0.184433,2.11655,0.966911,-0.429104,5.51499,60.6015,806.168,-105.301,38259.3,30128.3,-0.566025,1.73495,0.203728,-0.810695,5.1334,0.964229,721.168,-111.597,38174.3,0.0157574,1.37137,-0.0054143,45766.9 
300,44.833,0.52,0.29,0.17,1.35,300,38816.4,-0.135714,62.5497,14.1147,78.8026,0.172815,-100.254,500,-1.1695,-0.38483,4.47551,1.9717,0.510934,30.9431,1575.51,-78.916,38675.2,29304.4,-1.36434,-0.57967,4.08583,1.77686,0.316093,0.0351718,1532.11,-82.1308,38631.8,0.0325168,1.10352,-0.0039317,47117.6 
